frame,landmark,x,y,z,label
61,7,0.29267799854278564,0.8194717168807983,-0.08580388873815536,B
61,8,0.2838180363178253,0.7814018130302429,-0.09622711688280106,B
61,9,0.2749190628528595,0.9353986382484436,-0.04418700933456421,B
61,10,0.26490169763565063,0.8591153621673584,-0.06565196812152863,B
61,11,0.2564748525619507,0.8089637756347656,-0.08050420880317688,B
61,12,0.24989861249923706,0.7651479840278625,-0.09048694372177124,B
61,13,0.24750936031341553,0.947288990020752,-0.04511427506804466,B
61,14,0.23852431774139404,0.8767157793045044,-0.0634431540966034,B
61,15,0.23174603283405304,0.828303873538971,-0.0740729421377182,B
61,16,0.22583860158920288,0.787697434425354,-0.08031187206506729,B
61,17,0.22339725494384766,0.9645484685897827,-0.04832926020026207,B
61,18,0.21766909956932068,0.9074358940124512,-0.06358909606933594,B
61,19,0.2150062471628189,0.8705720901489258,-0.06927888840436935,B
61,20,0.21227295696735382,0.8389118313789368,-0.07203452289104462,B
62,0,0.2889057397842407,0.9613979458808899,2.765494855339057e-07,B
62,1,0.32763510942459106,0.9370039105415344,-0.022935500368475914,B
62,2,0.354360967874527,0.8851383328437805,-0.03308980539441109,B
62,3,0.3384677767753601,0.8397584557533264,-0.041214462369680405,B
62,4,0.3071974217891693,0.8262041211128235,-0.04933170601725578,B
62,5,0.3399420976638794,0.7954673171043396,-0.020993901416659355,B
62,6,0.3400769531726837,0.7236534953117371,-0.03584970533847809,B
62,7,0.33558642864227295,0.6793406009674072,-0.04837087169289589,B
62,8,0.32943373918533325,0.6403144001960754,-0.05760684981942177,B
62,9,0.3092676103115082,0.786798357963562,-0.021489793434739113,B
62,10,0.3101622462272644,0.707535445690155,-0.03367246687412262,B
62,11,0.30806100368499756,0.6566462516784668,-0.045209337025880814,B
62,12,0.3050582706928253,0.6137929558753967,-0.053762245923280716,B
62,13,0.2816477417945862,0.7928600311279297,-0.024456128478050232,B
62,14,0.28199297189712524,0.7196056246757507,-0.035047031939029694,B
62,15,0.2822689712047577,0.6742091178894043,-0.043744612485170364,B
62,16,0.28129827976226807,0.6349138021469116,-0.04996276646852493,B
62,17,0.25422585010528564,0.811175525188446,-0.029940050095319748,B
62,18,0.25524595379829407,0.7550154328346252,-0.03867990896105766,B
62,19,0.2574622929096222,0.719397783279419,-0.042395059019327164,B
62,20,0.2595449686050415,0.6868964433670044,-0.04502146691083908,B
63,0,0.2913320064544678,0.8434157371520996,3.122667635580001e-07,B
63,1,0.3350776135921478,0.8178858160972595,-0.02490077167749405,B
63,2,0.36358699202537537,0.7641332745552063,-0.03498343378305435,B
63,3,0.34746256470680237,0.7130349278450012,-0.042716797441244125,B
63,4,0.3179354965686798,0.6890937685966492,-0.050267431885004044,B
63,5,0.35384514927864075,0.6741523146629333,-0.018647029995918274,B
63,6,0.355361670255661,0.5997039675712585,-0.03374900296330452,B
63,7,0.3525562882423401,0.5539533495903015,-0.04688949137926102,B
63,8,0.3486643433570862,0.5144099593162537,-0.056290287524461746,B
63,9,0.323228657245636,0.6648157835006714,-0.01771966926753521,B
63,10,0.32754844427108765,0.5852255821228027,-0.030594168230891228,B
63,11,0.32833394408226013,0.5329458117485046,-0.043132930994033813,B
63,12,0.3287830948829651,0.48982560634613037,-0.05208001285791397,B
63,13,0.2944537103176117,0.669362485408783,-0.019926005974411964,B
63,14,0.2995773255825043,0.5949886441230774,-0.03217326104640961,B
63,15,0.3024124801158905,0.5475314259529114,-0.04257574677467346,B
63,16,0.3046844005584717,0.5079481601715088,-0.04936516284942627,B
63,17,0.2648961842060089,0.6842191219329834,-0.024677982553839684,B
63,18,0.2697766125202179,0.6258910894393921,-0.03547298163175583,B
63,19,0.27427875995635986,0.5886954665184021,-0.04081462696194649,B
63,20,0.27909043431282043,0.5548714995384216,-0.044104576110839844,B
64,0,0.35945919156074524,0.8450414538383484,2.919003350143612e-07,B
64,1,0.4055097997188568,0.8199297189712524,-0.02329840138554573,B
64,2,0.4369931221008301,0.771014928817749,-0.033982522785663605,B
64,3,0.42687252163887024,0.7193423509597778,-0.04303658381104469,B
64,4,0.3986244201660156,0.6944040656089783,-0.05206514522433281,B
64,5,0.42754530906677246,0.6694545149803162,-0.01726607047021389,B
64,6,0.43239718675613403,0.5954725742340088,-0.032313212752342224,B
64,7,0.4316348731517792,0.5497413277626038,-0.04611311852931976,B
64,8,0.4296894073486328,0.5084148645401001,-0.05612944811582565,B
64,9,0.3957516551017761,0.6589418649673462,-0.017835482954978943,B
64,10,0.40219008922576904,0.5787416696548462,-0.02968316525220871,B
64,11,0.4039584994316101,0.5271321535110474,-0.04183197766542435,B
64,12,0.4051661193370819,0.4822855591773987,-0.05085403844714165,B
64,13,0.36563482880592346,0.6627810001373291,-0.021309511736035347,B
64,14,0.3722468912601471,0.5876173973083496,-0.03197659179568291,B
64,15,0.3762672543525696,0.5393028259277344,-0.04048620164394379,B
64,16,0.37898555397987366,0.49758946895599365,-0.04635097086429596,B
64,17,0.3340917229652405,0.678301990032196,-0.027423890307545662,B
64,18,0.3395414352416992,0.6193830370903015,-0.03630709648132324,B
64,19,0.3454585075378418,0.5813091397285461,-0.03945660591125488,B
64,20,0.3510323762893677,0.5472756624221802,-0.04131040722131729,B
65,0,0.4192653298377991,0.8557142019271851,2.664433793597709e-07,B
65,1,0.46839404106140137,0.8381979465484619,-0.01785447634756565,B
65,2,0.5049788355827332,0.7928950786590576,-0.024987367913126945,B
65,3,0.502905547618866,0.7455447912216187,-0.03146391734480858,B
65,4,0.4876078963279724,0.712478518486023,-0.03829099237918854,B
65,5,0.4981730878353119,0.6911510229110718,-0.01269878912717104,B
65,6,0.5117992162704468,0.6172550320625305,-0.027390863746404648,B
65,7,0.5163609981536865,0.5725967884063721,-0.04027389734983444,B
65,8,0.5184733867645264,0.5319456458091736,-0.049351152032613754,B
65,9,0.47043105959892273,0.6795045733451843,-0.015738390386104584,B
65,10,0.4877207577228546,0.598475456237793,-0.028154678642749786,B
65,11,0.495190292596817,0.5461881160736084,-0.040466707199811935,B
65,12,0.5001372694969177,0.5006607174873352,-0.0493081733584404,B
65,13,0.4423610270023346,0.6810770034790039,-0.021532481536269188,B
65,14,0.4590076208114624,0.6032677888870239,-0.03353341668844223,B
65,15,0.46846795082092285,0.555303156375885,-0.04312681779265404,B
65,16,0.47553133964538574,0.5129676461219788,-0.049507420510053635,B
65,17,0.4109410345554352,0.6936328411102295,-0.02930399589240551,B
65,18,0.4236339330673218,0.633643627166748,-0.04013529792428017,B
65,19,0.43354344367980957,0.5958704352378845,-0.04476300999522209,B
65,20,0.4432238042354584,0.559841513633728,-0.04757562279701233,B
66,0,0.376513808965683,0.8487202525138855,2.482482273080677e-07,B
66,1,0.42217615246772766,0.8211858868598938,-0.016818063333630562,B
66,2,0.45353269577026367,0.7619622945785522,-0.023435726761817932,B
66,3,0.4511362910270691,0.7092517614364624,-0.029468363150954247,B
66,4,0.42414337396621704,0.6916319131851196,-0.03614483028650284,B
66,5,0.4302528500556946,0.6642335057258606,-0.013271983712911606,B
66,6,0.43204984068870544,0.5910530686378479,-0.02634112909436226,B
66,7,0.4299063980579376,0.5464634299278259,-0.03865505009889603,B
66,8,0.4262169599533081,0.5051670074462891,-0.04838356375694275,B
66,9,0.4031970798969269,0.6605180501937866,-0.016980459913611412,B
66,10,0.4085528254508972,0.581807017326355,-0.02788311243057251,B
66,11,0.40959155559539795,0.5318859219551086,-0.03912171721458435,B
66,12,0.40843039751052856,0.4870152473449707,-0.048051346093416214,B
66,13,0.3771153688430786,0.6709298491477966,-0.023015011101961136,B
66,14,0.38184860348701477,0.5953545570373535,-0.0337098054587841,B
66,15,0.38428443670272827,0.5495645999908447,-0.04185103252530098,B
66,16,0.3847399353981018,0.5082048177719116,-0.04794654622673988,B
66,17,0.3487660884857178,0.6927088499069214,-0.031129872426390648,B
66,18,0.3526998460292816,0.6334942579269409,-0.04131152853369713,B
66,19,0.3575068414211273,0.5956511497497559,-0.04578130319714546,B
66,20,0.3615504205226898,0.5597717761993408,-0.04910668358206749,B
67,0,0.31644320487976074,0.8266758918762207,3.063651661250333e-07,B
67,1,0.3621019124984741,0.807151198387146,-0.023087969049811363,B
67,2,0.3936159908771515,0.7610238194465637,-0.03400857746601105,B
67,3,0.3848959505558014,0.7142981886863708,-0.04322076588869095,B
67,4,0.35893580317497253,0.6888752579689026,-0.05248362198472023,B
67,5,0.3857114613056183,0.6602687835693359,-0.02087673358619213,B
67,6,0.39243584871292114,0.5848096609115601,-0.03709914907813072,B
67,7,0.39234673976898193,0.5388818979263306,-0.050813283771276474,B
67,8,0.3901618719100952,0.4979242980480194,-0.060438577085733414,B
67,9,0.3546261787414551,0.6486415863037109,-0.021673383191227913,B
67,10,0.3638412058353424,0.5657898187637329,-0.03512057662010193,B
67,11,0.3666377663612366,0.5127739906311035,-0.04777473211288452,B
67,12,0.36795324087142944,0.4682011306285858,-0.056924812495708466,B
67,13,0.3251413404941559,0.65134596824646,-0.025151442736387253,B
67,14,0.3340732753276825,0.5741219520568848,-0.036790646612644196,B
67,15,0.3394167423248291,0.5257717370986938,-0.04633888602256775,B
67,16,0.3430459797382355,0.4844968616962433,-0.05292529985308647,B
67,17,0.29434019327163696,0.6657567024230957,-0.03109138272702694,B
67,18,0.3017743229866028,0.606448769569397,-0.04052043706178665,B
67,19,0.3080495297908783,0.5696320533752441,-0.04443517327308655,B
67,20,0.3136362135410309,0.5363945364952087,-0.04697857052087784,B
68,0,0.29226934909820557,0.8226528167724609,3.479502765912912e-07,B
68,1,0.33680638670921326,0.802929699420929,-0.030206486582756042,B
68,2,0.3659598231315613,0.7513647079467773,-0.04320943355560303,B
68,3,0.34395042061805725,0.7025105357170105,-0.052934423089027405,B
68,4,0.3104948401451111,0.682826817035675,-0.062211424112319946,B
68,5,0.35843396186828613,0.658542811870575,-0.025400904938578606,B
68,6,0.36436647176742554,0.5847207307815552,-0.04247390106320381,B
68,7,0.36438801884651184,0.5375262498855591,-0.05655194818973541,B
68,8,0.3635108470916748,0.4957863688468933,-0.06692918390035629,B
68,9,0.3271990716457367,0.6432463526725769,-0.023261018097400665,B
68,10,0.335595965385437,0.5618955492973328,-0.03812013939023018,B
68,11,0.33973270654678345,0.5079338550567627,-0.052010588347911835,B
68,12,0.344064861536026,0.4617248773574829,-0.061982449144124985,B
68,13,0.2986104190349579,0.6442805528640747,-0.024512484669685364,B
68,14,0.3063264489173889,0.5683068633079529,-0.038288287818431854,B
68,15,0.31241145730018616,0.5186167359352112,-0.05066089332103729,B
68,16,0.3179115355014801,0.47594887018203735,-0.059038661420345306,B
68,17,0.270449697971344,0.6579909920692444,-0.028778940439224243,B
68,18,0.2759362757205963,0.6007400751113892,-0.04002783074975014,B
68,19,0.2816430926322937,0.5631178021430969,-0.04649335518479347,B
68,20,0.2876519560813904,0.5281634330749512,-0.05112309008836746,B
69,0,0.36406707763671875,0.8600316643714905,3.1660391641707974e-07,B
69,1,0.40964215993881226,0.8457553386688232,-0.02629394829273224,B
69,2,0.4468802213668823,0.8082642555236816,-0.040997300297021866,B
69,3,0.4436289668083191,0.7649575471878052,-0.05359959974884987,B
69,4,0.42034846544265747,0.7352125644683838,-0.06637420505285263,B
69,5,0.4412837624549866,0.6948661208152771,-0.026880376040935516,B
69,6,0.44974058866500854,0.6197956204414368,-0.046791210770606995,B
69,7,0.4512605369091034,0.5728175044059753,-0.0630226656794548,B
69,8,0.45087990164756775,0.5302044153213501,-0.07436933368444443,B
69,9,0.41022276878356934,0.6832613945007324,-0.02816586010158062,B
69,10,0.422455370426178,0.6010053753852844,-0.04512510821223259,B
69,11,0.42782828211784363,0.5468637347221375,-0.059990812093019485,B
69,12,0.43191245198249817,0.5000446438789368,-0.07065306603908539,B
69,13,0.37962278723716736,0.6872620582580566,-0.03229064121842384,B
69,14,0.3919934928417206,0.6096668839454651,-0.04770656302571297,B
69,15,0.39920103549957275,0.5605984330177307,-0.058718033134937286,B
69,16,0.40505093336105347,0.517003059387207,-0.06609924882650375,B
69,17,0.34749552607536316,0.7041106820106506,-0.039035212248563766,B
69,18,0.35731595754623413,0.6453770995140076,-0.05244359374046326,B
69,19,0.3649124801158905,0.6082359552383423,-0.05803409963846207,B
69,20,0.3726707398891449,0.5728565454483032,-0.0614139698445797,B
70,0,0.3102584779262543,0.8692161440849304,2.9952744284855726e-07,B
70,1,0.3545222878456116,0.8516448140144348,-0.023295549675822258,B
70,2,0.38817912340164185,0.8084838390350342,-0.035821761935949326,B
70,3,0.38053086400032043,0.7639040350914001,-0.04667117819190025,B
70,4,0.3541615903377533,0.7413108944892883,-0.05795356258749962,B
70,5,0.3804580271244049,0.7036944031715393,-0.025456003844738007,B
70,6,0.38799625635147095,0.6282260417938232,-0.04354093596339226,B
70,7,0.38789600133895874,0.5825093984603882,-0.05834139138460159,B
70,8,0.38560670614242554,0.5412501096725464,-0.06886854767799377,B
70,9,0.3494548797607422,0.6931006908416748,-0.027524515986442566,B
70,10,0.3595364987850189,0.610596239566803,-0.042943473905324936,B
70,11,0.3623468279838562,0.5577810406684875,-0.05678215250372887,B
70,12,0.363064706325531,0.5131986141204834,-0.06687093526124954,B
70,13,0.3195565342903137,0.6975329518318176,-0.031972240656614304,B
70,14,0.3279954493045807,0.6191943883895874,-0.04557240381836891,B
70,15,0.33263617753982544,0.5702954530715942,-0.056070178747177124,B
70,16,0.3354726731777191,0.5276787281036377,-0.06343542039394379,B
70,17,0.2875683307647705,0.7144700884819031,-0.03875890001654625,B
70,18,0.2942837178707123,0.6556068658828735,-0.050267718732357025,B
70,19,0.3003598749637604,0.6182153820991516,-0.05532285198569298,B
70,20,0.30611640214920044,0.5836962461471558,-0.05873469263315201,B
71,0,0.1909397542476654,0.866705060005188,3.653103988199291e-07,B
71,1,0.2322935312986374,0.8483859300613403,-0.02685442753136158,B
71,2,0.2652192711830139,0.809825599193573,-0.04104584455490112,B
71,3,0.2594169080257416,0.766651451587677,-0.05292315036058426,B
71,4,0.2347700446844101,0.7386898398399353,-0.06468024849891663,B
71,5,0.25924721360206604,0.7045226097106934,-0.02538381516933441,B
71,6,0.2711726725101471,0.6330143809318542,-0.04377496615052223,B
71,7,0.27390336990356445,0.5879988670349121,-0.059055596590042114,B
71,8,0.2743425965309143,0.5469042658805847,-0.06964272260665894,B
71,9,0.22944824397563934,0.6909511089324951,-0.025557514280080795,B
71,10,0.24484187364578247,0.6109918355941772,-0.040741920471191406,B
71,11,0.2515132427215576,0.5580669045448303,-0.054235514253377914,B
71,12,0.25647103786468506,0.5129941701889038,-0.06388065218925476,B
71,13,0.1999606341123581,0.6927842497825623,-0.028744224458932877,B
71,14,0.2142009735107422,0.617098331451416,-0.042161379009485245,B
71,15,0.22236724197864532,0.5690927505493164,-0.05215209722518921,B
71,16,0.22914141416549683,0.5281094312667847,-0.05883154273033142,B
71,17,0.16825345158576965,0.7074597477912903,-0.03467608243227005,B
71,18,0.17950095236301422,0.6492164134979248,-0.045668184757232666,B
71,19,0.18803614377975464,0.6127686500549316,-0.049993179738521576,B
71,20,0.1964709609746933,0.5792205929756165,-0.05262056365609169,B
72,0,0.12715460360050201,0.8579170107841492,3.9255399997273344e-07,B
72,1,0.16256313025951385,0.838798999786377,-0.03012411668896675,B
72,2,0.19098982214927673,0.804127037525177,-0.04604414850473404,B
72,3,0.18442705273628235,0.7665582299232483,-0.059119969606399536,B
72,4,0.1604219377040863,0.7416385412216187,-0.07190689444541931,B
72,5,0.18466772139072418,0.7030026316642761,-0.028916556388139725,B
72,6,0.1933487504720688,0.632533073425293,-0.04838913306593895,B
72,7,0.1957601010799408,0.5874285697937012,-0.06437049806118011,B
72,8,0.1964150369167328,0.5472568869590759,-0.07516949623823166,B
72,9,0.15500572323799133,0.6897757053375244,-0.027070436626672745,B
72,10,0.1655639410018921,0.6090227961540222,-0.043605491518974304,B
72,11,0.17014536261558533,0.556645393371582,-0.05812859907746315,B
72,12,0.17415328323841095,0.5128767490386963,-0.06815636157989502,B
72,13,0.12706948816776276,0.6897998452186584,-0.028322413563728333,B
72,14,0.1371755301952362,0.6163120269775391,-0.042081765830516815,B
72,15,0.1434311717748642,0.5680742263793945,-0.05280924215912819,B
72,16,0.14967165887355804,0.5275396704673767,-0.05981702730059624,B
72,17,0.09841296821832657,0.7010111808776855,-0.03267262876033783,B
72,18,0.10734139382839203,0.6440441608428955,-0.04343193396925926,B
72,19,0.1135621964931488,0.6077536344528198,-0.04804593324661255,B
72,20,0.1207486093044281,0.5745139122009277,-0.05077701807022095,B
73,0,0.11938206851482391,0.8743482828140259,3.8748348174522107e-07,B
73,1,0.15366870164871216,0.8519700765609741,-0.026896370574831963,B
73,2,0.17991125583648682,0.8135286569595337,-0.04112093150615692,B
73,3,0.16774111986160278,0.777574360370636,-0.05302846059203148,B
73,4,0.14028742909431458,0.758793294429779,-0.06491340696811676,B
73,5,0.16162383556365967,0.7124735713005066,-0.02522137761116028,B
73,6,0.16527040302753448,0.6389714479446411,-0.04382399842143059,B
73,7,0.16622740030288696,0.5948541164398193,-0.05873445048928261,B
73,8,0.16565561294555664,0.5556529760360718,-0.06857065111398697,B
73,9,0.1322355717420578,0.704384982585907,-0.025012163445353508,B
73,10,0.13900533318519592,0.6224580407142639,-0.040852807462215424,B
73,11,0.1420557200908661,0.5709766745567322,-0.05475445091724396,B
73,12,0.14492179453372955,0.5276128649711609,-0.06408809870481491,B
73,13,0.10526764392852783,0.7086252570152283,-0.027806486934423447,B
73,14,0.11144634336233139,0.6321861743927002,-0.041766636073589325,B
73,15,0.1157706007361412,0.5832514762878418,-0.05211291462182999,B
73,16,0.1206866055727005,0.5413029789924622,-0.058535587042570114,B
73,17,0.07796750962734222,0.7243548035621643,-0.033323775976896286,B
73,18,0.08284074068069458,0.6641662120819092,-0.04422906041145325,B
73,19,0.08776688575744629,0.6269278526306152,-0.04811707139015198,B
73,20,0.09438598155975342,0.5919807553291321,-0.050156351178884506,B
74,0,0.2237241268157959,0.9015477895736694,2.940272167961666e-07,B
74,1,0.2702120542526245,0.8747961521148682,-0.017346492037177086,B
74,2,0.3049403727054596,0.8278587460517883,-0.02838599681854248,B
74,3,0.31292104721069336,0.7830676436424255,-0.038926947861909866,B
74,4,0.28727954626083374,0.7673556208610535,-0.050535790622234344,B
74,5,0.284577876329422,0.7193217277526855,-0.02006840519607067,B
74,6,0.2902413606643677,0.6458926200866699,-0.03750254213809967,B
74,7,0.2902323603630066,0.5995213985443115,-0.05299369618296623,B
74,8,0.28853175044059753,0.5567398071289062,-0.0647411197423935,B
74,9,0.2557189464569092,0.7143615484237671,-0.026276225224137306,B
74,10,0.2633708119392395,0.6297292113304138,-0.04109618067741394,B
74,11,0.26687929034233093,0.5737189054489136,-0.055369216948747635,B
74,12,0.26801928877830505,0.52397620677948,-0.06640417873859406,B
74,13,0.22587889432907104,0.7259232401847839,-0.03440389037132263,B
74,14,0.23292158544063568,0.6437812447547913,-0.048589084297418594,B
74,15,0.23800793290138245,0.5929343700408936,-0.05980391800403595,B
74,16,0.24176573753356934,0.5474658012390137,-0.06796595454216003,B
74,17,0.19505542516708374,0.7510682940483093,-0.04439597204327583,B
74,18,0.20090192556381226,0.6890777349472046,-0.05782119184732437,B
74,19,0.20687714219093323,0.6497994661331177,-0.06388261169195175,B
74,20,0.21346473693847656,0.6126853823661804,-0.06813787668943405,B
75,0,0.32402101159095764,0.8985300064086914,3.5262854680695455e-07,B
75,1,0.3703102469444275,0.8757883310317993,-0.02584751695394516,B
75,2,0.4092150926589966,0.8338783383369446,-0.04172023758292198,B
75,3,0.4018906056880951,0.7918500900268555,-0.05560563877224922,B
75,4,0.3721068501472473,0.7677531242370605,-0.07014009356498718,B
75,5,0.39106225967407227,0.7202719449996948,-0.03125648573040962,B
75,6,0.39405277371406555,0.6396391987800598,-0.05297570675611496,B
75,7,0.3918156623840332,0.5904556512832642,-0.0699378252029419,B
75,8,0.38866961002349854,0.5457990169525146,-0.08158168941736221,B
75,9,0.35749343037605286,0.7131313681602478,-0.033737946301698685,B
75,10,0.36274653673171997,0.6255311965942383,-0.05203821882605553,B
75,11,0.3631158769130707,0.5682974457740784,-0.06768813729286194,B
75,12,0.36294612288475037,0.5185980796813965,-0.07897040247917175,B
75,13,0.32583197951316833,0.7221916317939758,-0.03862724080681801,B
75,14,0.33054935932159424,0.639309823513031,-0.054520223289728165,B
75,15,0.3323906362056732,0.5879990458488464,-0.06552201509475708,B
75,16,0.3339875340461731,0.5422439575195312,-0.07310353964567184,B
75,17,0.2934686541557312,0.7445163130760193,-0.046018194407224655,B
75,18,0.2974754273891449,0.6821719408035278,-0.05930411070585251,B
75,19,0.302396297454834,0.6431412696838379,-0.0643703043460846,B
75,20,0.3082513213157654,0.6056855916976929,-0.06751696020364761,B
76,0,0.3354853391647339,0.7745038270950317,3.162834047998331e-07,B
76,1,0.38621222972869873,0.7525935173034668,-0.027478478848934174,B
76,2,0.42408719658851624,0.7028376460075378,-0.04128019139170647,B
76,3,0.4145708382129669,0.6503735780715942,-0.052939120680093765,B
76,4,0.3880348205566406,0.6185264587402344,-0.06461110711097717,B
76,5,0.41190218925476074,0.5888808965682983,-0.025349432602524757,B
76,6,0.41832172870635986,0.503386378288269,-0.04541386291384697,B
76,7,0.4169626832008362,0.4522712826728821,-0.0617559440433979,B
76,8,0.4129865765571594,0.40776127576828003,-0.07288719713687897,B
76,9,0.3775674104690552,0.5779201984405518,-0.026070747524499893,B
76,10,0.38751423358917236,0.48414990305900574,-0.04334332421422005,B
76,11,0.3892158567905426,0.4246200919151306,-0.058564621955156326,B
76,12,0.38862931728363037,0.37558501958847046,-0.06905516237020493,B
76,13,0.3451143205165863,0.5823326706886292,-0.030005618929862976,B
76,14,0.35575881600379944,0.49319836497306824,-0.045295603573322296,B
76,15,0.36035001277923584,0.4399573802947998,-0.05631067231297493,B
76,16,0.3624616861343384,0.3954181671142578,-0.06332775950431824,B
76,17,0.3114510178565979,0.599946916103363,-0.03672584891319275,B
76,18,0.32026389241218567,0.5325798988342285,-0.04930930957198143,B
76,19,0.32708239555358887,0.49101436138153076,-0.054453857243061066,B
76,20,0.3332555592060089,0.45322558283805847,-0.057345300912857056,B
77,0,0.3880329728126526,0.7791135311126709,2.6415744969199295e-07,B
77,1,0.43452149629592896,0.7626796364784241,-0.02148851938545704,B
77,2,0.4681040048599243,0.7224799394607544,-0.031374264508485794,B
77,3,0.46144622564315796,0.6783469915390015,-0.03972267732024193,B
77,4,0.44079697132110596,0.650822639465332,-0.048046570271253586,B
77,5,0.45927268266677856,0.6218355894088745,-0.0168796144425869,B
77,6,0.4676409065723419,0.5501009225845337,-0.03256721794605255,B
77,7,0.46832045912742615,0.5066378116607666,-0.04582860320806503,B
77,8,0.46686163544654846,0.46914801001548767,-0.054802458733320236,B
77,9,0.43021711707115173,0.6092594861984253,-0.017494048923254013,B
77,10,0.4421597421169281,0.5302444696426392,-0.03046332858502865,B
77,11,0.44674772024154663,0.478912889957428,-0.04255828261375427,B
77,12,0.44969087839126587,0.4364602565765381,-0.05089852586388588,B
77,13,0.4024682641029358,0.6105194091796875,-0.020933402702212334,B
77,14,0.41406500339508057,0.536833643913269,-0.032569464296102524,B
77,15,0.4204534590244293,0.49082183837890625,-0.04181227460503578,B
77,16,0.42491453886032104,0.45200085639953613,-0.04777440428733826,B
77,17,0.37366193532943726,0.6238541603088379,-0.026651566848158836,B
77,18,0.38303816318511963,0.5682272911071777,-0.036237601190805435,B
77,19,0.3902527689933777,0.533363938331604,-0.04015672206878662,B
77,20,0.3970598876476288,0.5014261603355408,-0.04234005883336067,B
78,0,0.39884549379348755,0.7996166348457336,2.4367989226448117e-07,B
78,1,0.4437590539455414,0.7870652675628662,-0.02082904614508152,B
78,2,0.4753777086734772,0.7485396265983582,-0.029099155217409134,B
78,3,0.472842812538147,0.7036527395248413,-0.03579188883304596,B
78,4,0.45443111658096313,0.6767779588699341,-0.042422305792570114,B
78,5,0.46697738766670227,0.6606979370117188,-0.014103390276432037,B
78,6,0.47591710090637207,0.5964471697807312,-0.027249528095126152,B
78,7,0.4778732359409332,0.5574197769165039,-0.038948606699705124,B
78,8,0.47809508442878723,0.5228226184844971,-0.047235190868377686,B
78,9,0.44162431359291077,0.6487830281257629,-0.013397741131484509,B
78,10,0.45298025012016296,0.5788741707801819,-0.024476032704114914,B
78,11,0.45725348591804504,0.534152626991272,-0.03538752347230911,B
78,12,0.45997190475463867,0.4969187378883362,-0.04318339377641678,B
78,13,0.4169282019138336,0.6491522789001465,-0.015438060276210308,B
78,14,0.42881783843040466,0.5837463736534119,-0.0256308875977993,B
78,15,0.4344726800918579,0.5431526899337769,-0.03391580283641815,B
78,16,0.4381102919578552,0.5092777609825134,-0.03937020152807236,B
78,17,0.39065122604370117,0.6596556901931763,-0.019738581031560898,B
78,18,0.4002634286880493,0.610116183757782,-0.02822413481771946,B
78,19,0.40726011991500854,0.5785623788833618,-0.03220449015498161,B
78,20,0.4133962392807007,0.549994945526123,-0.03469090163707733,B
79,0,0.3604893386363983,0.8036554455757141,2.5875917231132917e-07,B
79,1,0.40173569321632385,0.7879471182823181,-0.02034112811088562,B
79,2,0.4304177761077881,0.7498815059661865,-0.028744300827383995,B
79,3,0.42445775866508484,0.7092199325561523,-0.03578321635723114,B
79,4,0.40612369775772095,0.6836839318275452,-0.042662281543016434,B
79,5,0.4260749816894531,0.660219669342041,-0.013433878310024738,B
79,6,0.43409231305122375,0.5965441465377808,-0.026764176785945892,B
79,7,0.4359242916107178,0.5566295385360718,-0.03887522220611572,B
79,8,0.43567705154418945,0.5209277272224426,-0.047325100749731064,B
79,9,0.40018779039382935,0.6485225558280945,-0.013554960489273071,B
79,10,0.4102463722229004,0.5794556140899658,-0.024605385959148407,B
79,11,0.41381388902664185,0.5337638258934021,-0.03584280237555504,B
79,12,0.41608670353889465,0.49550533294677734,-0.04381968453526497,B
79,13,0.37510672211647034,0.6490641832351685,-0.016450515016913414,B
79,14,0.3848511278629303,0.5844412446022034,-0.026330946013331413,B
79,15,0.39011862874031067,0.5436033606529236,-0.03452831134200096,B
79,16,0.3941642642021179,0.5095179080963135,-0.039802659302949905,B
79,17,0.3480225205421448,0.660021960735321,-0.02164313942193985,B
79,18,0.35648831725120544,0.6097994446754456,-0.02973354049026966,B
79,19,0.36308544874191284,0.5780710577964783,-0.033106859773397446,B
79,20,0.36948734521865845,0.5493670701980591,-0.034996505826711655,B
80,0,0.26188838481903076,0.823230504989624,3.1065513894645846e-07,B
80,1,0.3038473129272461,0.8049377799034119,-0.02439050003886223,B
80,2,0.3352630138397217,0.7690185904502869,-0.036834001541137695,B
80,3,0.32744812965393066,0.7281678318977356,-0.04726504161953926,B
80,4,0.3077409565448761,0.6999133825302124,-0.05753625929355621,B
80,5,0.3292233943939209,0.6720811128616333,-0.021770307794213295,B
80,6,0.3386152982711792,0.60530686378479,-0.03921832889318466,B
80,7,0.34081321954727173,0.5628431439399719,-0.053684983402490616,B
80,8,0.34125593304634094,0.5247505903244019,-0.0634697824716568,B
80,9,0.300241619348526,0.6592817306518555,-0.021740635856986046,B
80,10,0.31129366159439087,0.584718644618988,-0.036344535648822784,B
80,11,0.3162509500980377,0.5361282825469971,-0.04910987988114357,B
80,12,0.32073748111724854,0.4953119158744812,-0.05784860625863075,B
80,13,0.2722950577735901,0.6602268815040588,-0.024604875594377518,B
80,14,0.28240469098091125,0.5898051857948303,-0.037580154836177826,B
80,15,0.2882377505302429,0.5443170666694641,-0.046879224479198456,B
80,16,0.29365211725234985,0.5061072707176208,-0.052660614252090454,B
80,17,0.24301744997501373,0.6729382872581482,-0.029970046132802963,B
80,18,0.25114548206329346,0.6176320910453796,-0.04055018350481987,B
80,19,0.25750333070755005,0.5823805928230286,-0.044620122760534286,B
